custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,train,favday,city
7J4YRJ,1,22/09/13,22/09/13,22/09/13,35,0,0,40,0,1,0,0,0,Saturday,BWI
99X8MK,1,22/09/13,22/09/13,22/09/13,36,41.66666667,2.777777778,40,0,1,0,0,0,Monday,DCX
9Q6H96,1,23/09/13,23/09/13,23/09/13,36,8.333333333,0,41,0,1,0,0,0,Tuesday,DCX
GVED49,0,23/09/13,23/09/13,23/09/13,4,75,25,40.25,0,1,0,0,0,Friday,RIC
A6HMC4,1,22/09/13,01/10/13,01/10/13,35,17.14285714,2.857142857,40,0,1,0,0,0,Monday,DCX
52KJK2,1,09/09/13,23/09/13,15/01/14,88,64.77272727,5.681818182,97.25,0.324561404,1,0,1,0,Tuesday,BWI
P8L23H,1,23/09/13,23/09/13,23/09/13,39,2.564102564,0,40.02,0,1,0,0,0,Friday,RIC
VSGNCP,1,23/09/13,23/09/13,23/09/13,38,0,0,40,0,1,0,0,0,Friday,DCX
4ZSP6E,1,23/09/13,27/09/13,27/09/13,14,50,0,40.25,0,1,1,0,0,Thursday,RIC
MG5KDB,1,23/09/13,27/10/13,27/10/13,43,18.60465116,6.976744186,29.18,0,1,0,0,0,Tuesday,DCX
HPJ4GP,0,23/09/13,21/10/13,21/10/13,24,37.5,8.333333333,35.07,0,1,0,0,0,Tuesday,DCX
U69SRQ,1,21/09/13,23/09/13,23/09/13,34,0,0,53.98,0,1,0,0,0,Saturday,DCX
YLWCA7,1,23/09/13,04/10/13,04/10/13,40,5,2.5,79.14,0,1,0,0,0,Tuesday,DCX
9A6ZZ4,0,23/09/13,27/09/13,28/10/13,28,85.71428571,42.85714286,127.27,0.064516129,1,0,0,0,Monday,CHO
YEB8TX,1,18/09/13,26/09/13,26/09/13,39,17.94871795,0,40,0,1,0,0,0,Saturday,BWI
KGKPN9,1,23/09/13,23/09/13,22/10/13,40,2.5,0,37.52,0.172413793,1,0,0,0,Wednesday,RIC
2VYXSW,1,09/09/13,23/09/13,07/10/13,44,18.18181818,0,38.47,0.142857143,1,0,0,0,Wednesday,RIC
3BXW5X,0,23/09/13,23/09/13,23/09/13,8,12.5,0,40,0,1,0,0,0,Wednesday,DCX
JNMMKY,1,23/09/13,23/09/13,30/09/13,38,2.631578947,0,52.73,0.285714286,1,0,0,0,Tuesday,CHO
XJDRRK,0,23/09/13,23/09/13,23/09/13,3,100,0,40.02,0,1,0,0,0,Saturday,DCX
7X6H9G,1,23/09/13,23/09/13,23/09/13,26,23.07692308,0,40,0,1,0,0,0,Thursday,BWI
EAPGTV,1,23/09/13,23/09/13,23/09/13,41,9.756097561,0,40,0,1,0,0,0,Tuesday,BWI
TLAUX8,1,23/09/13,23/09/13,23/09/13,38,15.78947368,0,40.02,0,1,0,0,0,Monday,DCX
3UB4GH,1,23/09/13,09/01/14,09/01/14,33,48.48484848,3.03030303,54.35,0,1,0,0,0,Friday,CHO
QGF2YX,1,23/09/13,01/10/13,15/10/13,39,30.76923077,10.25641026,37.64,0.214285714,1,0,0,0,Wednesday,CHO
CEDPKL,0,23/09/13,23/09/13,23/09/13,3,100,0,40,0,1,0,0,0,Thursday,BWI
RXLCRX,0,23/09/13,23/09/13,23/09/13,10,30,0,40.02,0,1,0,0,0,Tuesday,DCX
SQR678,1,23/09/13,23/09/13,23/09/13,37,0,0,40.02,0,1,0,0,0,Monday,RIC
827D66,1,23/09/13,23/09/13,23/09/13,44,20.45454545,0,40.02,0,1,0,0,0,Thursday,DCX
QSF2QJ,1,23/09/13,23/09/13,23/09/13,11,63.63636364,0,40,0,1,0,0,0,Saturday,BWI
3JYP4C,1,23/09/13,23/09/13,13/11/13,33,72.72727273,33.33333333,64.46,0.117647059,1,0,0,0,Wednesday,DCX
2QC6NK,1,24/09/13,24/09/13,13/11/13,37,2.702702703,0,48.61,0.04,1,1,0,0,Thursday,CHO
XTEUB3,1,24/09/13,21/11/13,21/11/13,54,64.81481481,1.851851852,63.54,0,1,0,0,0,Tuesday,RIC
5Y8KRR,1,24/09/13,24/09/13,08/01/14,38,84.21052632,18.42105263,57.88,0.056603774,1,1,0,0,Thursday,RIC
G2UTM6,0,24/09/13,24/09/13,24/09/13,18,5.555555556,0,40.02,0,1,0,0,0,Tuesday,RIC
EPMYQL,1,24/09/13,24/09/13,24/09/13,41,0,0,40,0,1,0,0,0,Monday,DCX
7UAKG3,1,24/09/13,24/09/13,24/09/13,38,26.31578947,0,40.02,0,1,0,0,0,Wednesday,DCX
KHUHVP,1,07/09/13,00/01/00,00/01/00,29,68.96551724,13.79310345,44.33,0.072463768,1,1,0,0,Wednesday,CHO
ZL47EF,1,24/09/13,05/10/13,05/10/13,36,2.777777778,2.777777778,119.73,0,1,0,0,0,Tuesday,RIC
GDDDC3,0,24/09/13,24/09/13,01/12/13,1,100,0,59.14,0.044117647,1,0,0,0,Monday,DCX
M96744,0,24/09/13,08/10/13,08/10/13,9,77.77777778,55.55555556,33.65,0,1,0,0,0,Friday,RIC
D3B8L3,1,24/09/13,24/09/13,24/09/13,37,0,0,40,0,1,0,0,0,Thursday,BWI
YY3E5K,1,24/09/13,02/10/13,02/10/13,36,11.11111111,2.777777778,132.82,0,1,0,0,0,Thursday,RIC
9FAK7V,1,24/09/13,24/09/13,24/09/13,38,21.05263158,0,40,0,1,0,0,0,Friday,DCX
EY77WS,1,24/09/13,12/10/13,12/10/13,37,21.62162162,0,29.88,0,1,0,0,0,Monday,DCX
ZLAPPT,1,24/09/13,24/09/13,24/09/13,29,24.13793103,0,109.97,0,1,0,0,0,Wednesday,DCX
AU6E2G,1,24/09/13,08/10/13,05/01/14,42,23.80952381,4.761904762,59.77,0.078651685,1,1,0,0,Monday,CHO
92XZJD,1,24/09/13,09/10/13,09/10/13,31,93.5483871,0,52.93,0,1,0,0,0,Monday,DCX
CU9SNV,1,24/09/13,31/10/13,09/01/14,51,13.7254902,7.843137255,48.51,0.042857143,1,0,0,0,Friday,DCX
B9QBXF,1,24/09/13,06/10/13,06/01/14,36,41.66666667,5.555555556,40.01,0.065217391,1,0,0,0,Wednesday,CHO
UUU9ZJ,0,24/09/13,07/10/13,07/10/13,4,100,25,19.68,0,0,0,0,0,Wednesday,DCX
FP8QPN,1,24/09/13,24/09/13,23/10/13,40,2.5,0,61.99,0.068965517,1,0,0,0,Thursday,RIC
RXXLK7,1,24/09/13,24/09/13,04/12/13,51,17.64705882,1.960784314,48.37,0.084507042,1,1,0,0,Thursday,RIC
QR5624,0,24/09/13,24/09/13,24/09/13,10,30,10,40,0,1,0,0,0,Saturday,BWI
5CX3QQ,0,24/09/13,08/10/13,08/10/13,7,100,57.14285714,220.28,0,1,0,0,0,Wednesday,DCX
7ZVTUN,1,24/09/13,24/09/13,16/01/14,43,20.93023256,0,41.42,0.061403509,1,0,0,0,Wednesday,CHO
7PXX3V,1,24/09/13,15/10/13,15/10/13,38,0,0,53.48,0,1,0,0,0,Friday,CHO
LJK7MP,1,24/09/13,26/09/13,26/09/13,35,2.857142857,0,175.56,0,1,0,0,0,Saturday,BWI
M4X2RB,1,24/09/13,24/09/13,24/09/13,44,0,0,40,0,1,0,0,0,Tuesday,DCX
2X4ZEY,0,24/09/13,24/09/13,24/09/13,44,9.090909091,0,40,0,1,0,0,0,Tuesday,DCX
G8RHCA,1,24/09/13,24/09/13,24/09/13,41,24.3902439,0,40.02,0,1,1,0,0,Monday,RIC
7KTP73,1,24/09/13,15/10/13,15/10/13,36,33.33333333,0,40.02,0,1,0,0,0,Wednesday,DCX
T5BWPF,0,24/09/13,24/09/13,24/09/13,4,100,0,40.02,0,1,0,0,0,Tuesday,RIC
C5GCHC,1,24/09/13,24/09/13,24/09/13,39,23.07692308,2.564102564,51.55,0,1,0,0,0,Wednesday,RIC
Z4DZXP,1,24/09/13,22/10/13,03/01/14,40,50,12.5,41.08,0.02739726,1,0,0,0,Friday,DCX
G3XNCW,1,24/09/13,28/10/13,28/10/13,37,21.62162162,8.108108108,29.83,0,1,0,0,0,Friday,DCX
H6LADJ,1,24/09/13,18/10/13,18/10/13,35,45.71428571,11.42857143,44.11,0,1,0,0,0,Tuesday,DCX
D9VH63,1,13/09/13,24/09/13,08/10/13,27,48.14814815,0,33.16,0.142857143,1,0,0,0,Wednesday,CHO
P8HAZV,1,20/09/13,25/09/13,14/01/14,37,13.51351351,0,51.37,0.036036036,1,0,0,0,Wednesday,DCX
BYQE6Y,0,24/09/13,24/09/13,24/09/13,33,21.21212121,0,40,0,1,0,1,0,Wednesday,DCX
DKQ97M,1,24/09/13,25/09/13,25/09/13,28,35.71428571,10.71428571,51.39,0,1,0,0,0,Friday,CHO
C2UHYJ,1,17/09/13,24/09/13,24/09/13,32,62.5,0,40.02,0,1,1,0,0,Friday,RIC
2EZTY2,1,24/09/13,24/09/13,20/10/13,37,27.02702703,10.81081081,47.61,0.076923077,0,0,0,0,Wednesday,RIC
7KHG29,1,24/09/13,24/09/13,24/09/13,36,8.333333333,2.777777778,40.25,0,1,0,0,0,Wednesday,RIC
LK6B57,0,24/09/13,24/09/13,24/09/13,1,0,0,40,0,1,0,1,0,Thursday,DCX
ZU8A4S,1,24/09/13,10/10/13,10/10/13,44,9.090909091,9.090909091,73.62,0,1,0,0,0,Friday,DCX
3RFRCP,1,24/09/13,13/01/14,13/01/14,45,28.88888889,8.888888889,45.75,0,1,0,1,0,Wednesday,DCX
94REQN,1,04/08/13,25/09/13,05/12/13,40,72.5,25,45.64,0.14084507,1,0,0,0,Friday,DCX
J2Q94T,1,25/09/13,25/09/13,17/01/14,50,64,20,76.74,0.131578947,1,1,1,0,Monday,DCX
STLM9E,1,18/09/13,25/09/13,02/10/13,21,100,14.28571429,34.92,0.285714286,1,0,0,0,Monday,CHO
RLVACY,0,25/09/13,25/09/13,25/09/13,6,100,16.66666667,40.02,0,1,0,0,0,Tuesday,DCX
CNZ3W4,1,25/09/13,15/10/13,15/10/13,34,8.823529412,2.941176471,55.07,0,1,0,0,0,Wednesday,DCX
98K7U3,1,25/09/13,26/09/13,26/09/13,36,13.88888889,5.555555556,40.02,0,1,0,0,0,Tuesday,RIC
3TYJ7B,1,25/09/13,25/09/13,25/09/13,44,34.09090909,13.63636364,40.25,0,1,0,0,0,Thursday,CHO
4KQ9F2,1,25/09/13,23/10/13,23/10/13,42,11.9047619,4.761904762,42.76,0,1,0,0,0,Tuesday,DCX
5S39PZ,1,20/09/13,25/09/13,25/09/13,35,17.14285714,2.857142857,52.72,0,1,0,0,0,Wednesday,CHO
6Q69M3,1,25/09/13,20/10/13,20/10/13,14,50,28.57142857,45.48,0,1,0,0,0,Tuesday,DCX
N238UB,0,25/09/13,21/10/13,21/10/13,6,50,33.33333333,70.82,0,1,0,0,0,Tuesday,DCX
3ZUNKN,0,25/09/13,06/10/13,14/01/14,6,83.33333333,33.33333333,81.39,0.03,1,0,0,0,Wednesday,DCX
HD8EBU,1,25/09/13,07/10/13,27/10/13,37,37.83783784,5.405405405,57.09,0.15,1,0,0,0,Tuesday,DCX
9QY2KV,1,25/09/13,30/09/13,07/10/13,36,5.555555556,2.777777778,66.22,0.285714286,1,0,0,0,Tuesday,DCX
TXLSAW,1,25/09/13,06/10/13,06/10/13,35,20,11.42857143,90.92,0,1,0,0,0,Thursday,RIC
KKJGN7,1,25/09/13,21/10/13,21/10/13,40,7.5,2.5,51.84,0,1,0,0,0,Tuesday,DCX
6SF94Q,1,25/09/13,25/09/13,25/09/13,37,2.702702703,0,175.81,0,1,0,0,0,Friday,RIC
ZVNXFY,1,25/09/13,30/09/13,30/09/13,34,0,0,80.39,0,1,0,0,0,Thursday,RIC
9P6ABE,1,25/09/13,27/09/13,27/09/13,30,16.66666667,3.333333333,40.25,0,1,1,0,0,Saturday,DCX
F6LYE2,1,25/09/13,27/09/13,27/09/13,31,29.03225806,3.225806452,57.35,0,1,0,0,0,Monday,CHO
X7U98J,1,22/09/13,25/09/13,25/09/13,31,12.90322581,0,53.11,0,1,0,0,0,Thursday,CHO
8NNM93,1,26/09/13,26/09/13,26/09/13,31,38.70967742,0,40,0,1,0,0,0,Friday,DCX
2BSWPQ,0,26/09/13,30/09/13,30/09/13,4,50,25,40.02,0,1,1,0,0,Wednesday,RIC
H99EUZ,1,26/09/13,10/10/13,10/10/13,39,20.51282051,12.82051282,60.19,0,1,0,0,0,Monday,RIC
8Z6CFP,1,22/09/13,28/09/13,28/09/13,30,93.33333333,10,40.25,0,1,0,0,0,Friday,CHO
DCAC5X,1,25/09/13,26/09/13,26/09/13,33,21.21212121,3.03030303,40.02,0,1,0,0,0,Friday,RIC
2RR5TT,1,26/09/13,26/09/13,26/09/13,39,12.82051282,2.564102564,40.02,0,1,1,0,0,Friday,CHO
X8P2DM,1,26/09/13,26/09/13,26/09/13,37,0,0,40.02,0,1,0,0,0,Friday,RIC
EU8Z3K,1,26/09/13,26/09/13,26/09/13,37,2.702702703,2.702702703,40.02,0,1,0,0,0,Tuesday,RIC
PLUF42,1,24/09/13,26/09/13,26/09/13,41,14.63414634,2.43902439,40.02,0,1,0,0,0,Friday,DCX
SDX76P,1,26/09/13,26/09/13,26/09/13,47,0,0,40.02,0,1,0,0,0,Wednesday,RIC
W23LXQ,0,26/09/13,06/11/13,06/11/13,7,28.57142857,14.28571429,39.97,0,1,0,0,0,Friday,RIC
Y2Q29L,1,15/12/13,15/12/13,19/01/14,50,26,8,37.33,0.085714286,1,1,1,0,Monday,DCX
CHDEJ8,1,26/09/13,26/09/13,26/09/13,23,82.60869565,4.347826087,40,0,1,1,0,0,Tuesday,DCX
DMX7NT,1,26/09/13,26/09/13,26/09/13,48,0,0,40.02,0,1,0,0,0,Wednesday,CHO
WVHRAS,0,11/09/13,26/09/13,26/09/13,4,50,0,40.22,0,1,0,0,0,Monday,RIC
TDEWU4,1,24/09/13,26/09/13,25/11/13,41,34.14634146,4.87804878,35.5,0.033333333,1,0,0,0,Tuesday,CHO
YAG62U,1,26/09/13,26/09/13,03/10/13,32,9.375,0,38.01,0.285714286,1,0,0,0,Friday,RIC
RHYGBJ,1,26/09/13,23/10/13,23/10/13,41,9.756097561,7.317073171,84.71,0,1,0,0,0,Tuesday,BWI
XPPW89,1,26/09/13,26/09/13,17/10/13,38,7.894736842,0,40.42,0.095238095,1,0,0,0,Friday,DCX
QAMYAJ,1,26/09/13,26/09/13,26/09/13,37,0,0,81.01,0,1,0,0,0,Tuesday,RIC
EHNFGS,1,26/09/13,26/09/13,26/09/13,38,13.15789474,2.631578947,44.98,0,1,0,0,0,Friday,RIC
RJ84NM,1,26/09/13,26/09/13,26/09/13,34,41.17647059,0,40.02,0,1,0,0,0,Friday,CHO
6FXYC4,0,28/09/13,14/10/13,14/10/13,0,0,0,54.29,0,0,0,0,0,Friday,DCX
6YMVU9,1,26/09/13,07/10/13,02/12/13,46,19.56521739,10.86956522,108.88,0.089285714,1,0,0,0,Tuesday,BWI
CRC4FG,0,25/09/13,27/09/13,27/09/13,4,25,0,40,0,1,0,0,0,Wednesday,DCX
H7F2JJ,1,27/09/13,27/09/13,27/09/13,36,13.88888889,2.777777778,53.08,0,1,0,0,0,Monday,RIC
E2NE6V,1,27/09/13,27/09/13,10/12/13,31,41.93548387,0,41.73,0.040540541,1,0,0,0,Monday,DCX
HDW5FA,1,27/09/13,27/09/13,27/09/13,36,8.333333333,2.777777778,56.77,0,1,0,0,0,Monday,CHO
TLTP7Y,1,27/09/13,27/09/13,27/09/13,36,0,0,40.25,0,1,0,0,0,Monday,DCX
868Q9B,1,27/09/13,27/09/13,27/09/13,45,8.888888889,4.444444444,40,0,1,0,0,0,Thursday,DCX
6JEJNC,1,27/09/13,05/10/13,05/10/13,37,2.702702703,0,78.3,0,1,0,0,0,Monday,DCX
6RXZXH,1,27/09/13,27/09/13,27/09/13,32,28.125,6.25,40.02,0,1,0,0,0,Thursday,DCX
MBNR85,1,27/09/13,29/09/13,29/09/13,34,0,0,28.56,0,1,0,0,0,Thursday,DCX
V3NRJB,1,27/09/13,27/10/13,27/10/13,40,5,5,84.5,0,1,0,0,0,Wednesday,CHO
J8HF6R,0,27/09/13,27/09/13,06/10/13,4,50,0,49.94,0.222222222,1,0,0,0,Monday,CHO
YLMVHH,1,27/09/13,31/10/13,31/10/13,29,96.55172414,6.896551724,72.25,0,1,0,0,0,Friday,DCX
8J6M8C,0,27/09/13,27/09/13,27/09/13,5,20,0,40.02,0,1,0,0,0,Monday,RIC
H68R92,1,27/09/13,28/09/13,28/09/13,46,2.173913043,0,40,0,1,1,1,0,Tuesday,DCX
SHZQUZ,1,26/09/13,28/09/13,17/10/13,35,77.14285714,40,41.43,0.105263158,1,1,0,0,Saturday,DCX
K7AJ2M,1,28/09/13,08/10/13,08/10/13,44,40.90909091,13.63636364,40.02,0,1,0,0,0,Monday,RIC
B43J4M,1,28/09/13,29/09/13,29/09/13,34,14.70588235,2.941176471,183.91,0,1,0,0,0,Wednesday,DCX
5HHD76,1,28/09/13,28/10/13,28/10/13,44,20.45454545,13.63636364,40,0,1,0,0,0,Thursday,BWI
9DZWVX,0,28/09/13,28/09/13,28/09/13,0,0,0,40,0,1,0,0,0,Tuesday,DCX
DLRJDK,1,28/09/13,27/10/13,27/10/13,31,29.03225806,6.451612903,25,0,1,0,0,0,Monday,DCX
NXS48N,1,28/09/13,28/09/13,28/09/13,36,0,0,51.6,0,1,0,0,0,Monday,RIC
VSPPGL,1,28/09/13,29/09/13,25/12/13,41,29.26829268,9.756097561,125.92,0.068965517,1,1,0,0,Tuesday,CHO
K2U42A,1,28/09/13,28/09/13,28/09/13,36,0,0,40.02,0,1,0,0,0,Monday,RIC
YZTK4J,1,28/09/13,06/10/13,09/12/13,26,34.61538462,15.38461538,44.04,0.046875,1,0,0,0,Thursday,DCX
H335NK,1,28/09/13,20/10/13,22/10/13,36,19.44444444,13.88888889,27.02,1,1,0,0,0,Monday,DCX
SHBMGR,1,28/09/13,28/09/13,03/10/13,30,43.33333333,6.666666667,50.97,0.4,1,0,0,0,Monday,DCX
B5E6P3,1,28/09/13,30/10/13,30/10/13,39,61.53846154,10.25641026,33.18,0,1,0,0,0,Monday,CHO
6G7A9V,1,28/09/13,28/09/13,02/01/14,42,38.0952381,9.523809524,84.82,0.114583333,1,0,0,0,Monday,DCX
MT6TAN,1,28/09/13,29/09/13,29/09/13,36,2.777777778,2.777777778,19.83,0,1,0,0,0,Monday,DCX
E8RGKQ,0,28/09/13,30/09/13,09/12/13,29,44.82758621,6.896551724,40.47,0.028571429,1,0,0,0,Tuesday,DCX
EYDY5L,1,28/09/13,23/10/13,23/10/13,43,20.93023256,2.325581395,68.24,0,1,0,0,0,Thursday,DCX
PP7N8L,1,28/09/13,20/01/14,20/01/14,41,4.87804878,2.43902439,19.99,0,1,0,0,0,Tuesday,RIC
PMMCZE,1,28/09/13,29/09/13,28/10/13,40,15,5,107.39,0.068965517,1,0,0,0,Monday,DCX
FNCZHJ,0,28/09/13,02/11/13,02/11/13,17,76.47058824,5.882352941,116.43,0,1,0,0,0,Monday,DCX
CDN3RX,0,28/09/13,06/10/13,06/10/13,2,50,0,33.86,0,0,0,0,0,Tuesday,DCX
J82D24,1,28/09/13,28/09/13,20/01/14,42,85.71428571,26.19047619,175.13,0.087719298,1,0,1,0,Monday,DCX
5B8J2R,1,28/09/13,21/10/13,02/11/13,41,9.756097561,4.87804878,75.99,0.166666667,1,0,0,0,Friday,DCX
T44ETA,1,28/09/13,18/10/13,18/10/13,39,10.25641026,5.128205128,96.33,0,1,0,0,0,Monday,CHO
4C7S8Z,1,28/09/13,28/09/13,28/09/13,37,0,0,40,0,1,1,0,0,Monday,DCX
BG7L48,1,28/09/13,28/09/13,28/09/13,46,0,0,40.02,0,1,1,0,0,Monday,RIC
4XGZKV,1,29/09/13,29/09/13,10/11/13,35,42.85714286,20,56.93,0.166666667,1,0,0,0,Monday,DCX
JC6YFC,0,24/07/12,07/06/13,00/01/00,6,16.66666667,0,51.48,0,0,0,0,0,Friday,CHO
F7LS32,1,29/09/13,27/10/13,17/01/14,39,53.84615385,48.71794872,69.31,0.109756098,1,0,0,0,Monday,BWI
EN5QMR,0,20/09/13,29/09/13,31/10/13,7,28.57142857,0,37.83,0.09375,1,0,0,0,Wednesday,DCX
5Q7YQ7,1,29/09/13,06/10/13,01/12/13,40,7.5,5,68.2,0.053571429,1,0,0,0,Monday,RIC
GWSE4B,1,29/09/13,29/09/13,29/09/13,35,5.714285714,2.857142857,45.37,0,1,0,0,0,Monday,RIC
HQ7M77,1,15/10/13,15/10/13,15/10/13,35,14.28571429,5.714285714,40.02,0,1,0,0,0,Tuesday,RIC
HSHNGD,1,20/09/13,29/09/13,29/09/13,46,8.695652174,4.347826087,57.18,0,1,0,0,0,Monday,RIC
MGQZDB,1,29/09/13,29/09/13,29/09/13,29,37.93103448,3.448275862,123.23,0,1,0,0,0,Monday,DCX
JLFYCU,1,26/09/13,17/10/13,17/10/13,41,7.317073171,2.43902439,9.04,0,1,0,0,0,Monday,CHO
L553AH,1,30/09/13,01/10/13,30/11/13,42,4.761904762,0,39.34,0.1,1,0,0,0,Monday,DCX
Z9W8XN,1,30/09/13,30/09/13,15/01/14,60,1.666666667,0,42.74,0.140186916,1,1,1,0,Thursday,DCX
3Q6G4Q,1,30/09/13,21/10/13,14/01/14,38,15.78947368,5.263157895,92.33,0.117647059,1,0,1,0,Wednesday,DCX
CFZEVT,1,30/09/13,30/09/13,13/12/13,40,2.5,2.5,60.41,0.027027027,1,0,0,0,Tuesday,CHO
XRRJZ8,1,30/09/13,30/09/13,30/09/13,45,0,0,40.02,0,1,0,0,0,Tuesday,RIC
DWUDAE,1,30/09/13,30/09/13,30/09/13,46,0,0,40,0,1,0,0,0,Monday,DCX
YJ3H6V,1,20/09/13,30/09/13,15/10/13,39,12.82051282,0,33.29,0.133333333,1,1,0,0,Wednesday,CHO
EJHHRC,1,30/09/13,30/09/13,30/09/13,39,12.82051282,2.564102564,40,0,1,1,0,0,Tuesday,DCX
TTSDA8,1,30/09/13,30/09/13,28/10/13,35,25.71428571,0,87.95,0.071428571,1,0,0,0,Tuesday,RIC
39AUUT,1,30/09/13,30/09/13,30/09/13,40,7.5,0,40.02,0,1,0,0,0,Friday,RIC
GSAEQD,0,30/09/13,30/09/13,30/09/13,1,100,0,40,0,1,0,0,0,Saturday,DCX
5MPV99,0,30/09/13,30/09/13,30/09/13,13,7.692307692,0,40.02,0,1,0,0,0,Wednesday,CHO
876MRE,1,30/09/13,30/09/13,19/01/14,38,94.73684211,36.84210526,75.53,0.144144144,1,1,0,0,Monday,DCX
2FR6SQ,1,30/09/13,30/09/13,20/11/13,33,36.36363636,0,32.55,0.098039216,1,0,0,0,Wednesday,DCX
KEHPL5,1,30/09/13,04/11/13,04/11/13,43,4.651162791,2.325581395,79.81,0,1,0,0,0,Tuesday,CHO
HK68WG,1,30/09/13,30/09/13,30/09/13,9,44.44444444,0,40.02,0,1,1,0,0,Wednesday,CHO
YV8SUR,1,30/09/13,27/10/13,27/10/13,33,27.27272727,6.060606061,122.47,0,1,0,0,0,Monday,DCX
XTTJUX,1,30/09/13,30/09/13,21/10/13,35,14.28571429,2.857142857,68.24,0.095238095,1,0,0,0,Tuesday,CHO
49QVAP,1,30/09/13,30/09/13,30/09/13,34,14.70588235,2.941176471,40,0,1,0,0,0,Wednesday,DCX
FQ2SL3,1,30/09/13,30/09/13,30/09/13,33,0,0,40.02,0,1,1,0,0,Wednesday,RIC
5YSVLN,1,30/09/13,30/09/13,30/09/13,35,11.42857143,0,40,0,1,0,0,0,Thursday,DCX
K78JDF,1,30/09/13,30/09/13,30/09/13,44,0,0,43.6,0,1,0,0,0,Monday,RIC
ZBTQVH,1,30/09/13,13/10/13,15/10/13,37,13.51351351,8.108108108,52.94,1,1,0,0,0,Monday,DCX
TPVEP6,1,30/09/13,30/09/13,08/10/13,34,11.76470588,0,48.71,0.25,1,0,0,0,Tuesday,DCX
7HCTP6,1,30/09/13,30/09/13,30/09/13,30,33.33333333,6.666666667,40.02,0,1,0,0,0,Tuesday,CHO
7L2PLD,0,30/09/13,30/09/13,30/09/13,8,62.5,12.5,42.69,0,1,0,0,0,Tuesday,DCX
HPKEWG,0,28/09/13,30/09/13,30/09/13,1,0,0,102.48,0,1,0,0,0,Tuesday,CHO
66RPN2,1,30/09/13,04/10/13,04/10/13,33,0,0,51.29,0,1,0,0,0,Tuesday,DCX
R7SF8Z,1,30/09/13,30/09/13,30/09/13,20,100,0,53.57,0,1,0,0,0,Monday,RIC
S24EYM,0,30/09/13,01/10/13,01/10/13,9,44.44444444,11.11111111,40.02,0,1,1,0,0,Friday,RIC
GKQFSL,1,01/10/13,06/10/13,18/01/14,30,86.66666667,56.66666667,39.59,0.028846154,1,1,0,0,Monday,BWI
DY4A3E,1,01/10/13,01/10/13,17/10/13,32,50,15.625,46.08,0.125,1,0,0,0,Friday,CHO
XW8BW8,1,30/09/13,01/10/13,01/10/13,15,100,0,40.02,0,1,1,0,0,Friday,CHO
KZPSKT,0,01/10/13,20/11/13,20/11/13,15,73.33333333,0,69.94,0,0,1,0,0,Thursday,CHO
363TVD,1,01/10/13,01/10/13,17/12/13,41,12.19512195,4.87804878,45.16,0.077922078,1,1,0,0,Wednesday,CHO
JJXV79,1,01/10/13,01/10/13,01/10/13,34,14.70588235,0,40.02,0,1,0,0,0,Wednesday,CHO
QZVZ8Y,1,01/10/13,01/10/13,08/10/13,33,12.12121212,0,56.46,0.285714286,1,0,0,0,Wednesday,CHO
PJALVH,1,01/10/13,01/10/13,01/10/13,34,2.941176471,0,40.02,0,1,0,0,0,Wednesday,CHO
XJ4K8Y,1,30/09/13,01/10/13,01/10/13,31,16.12903226,0,40.02,0,1,0,0,0,Thursday,CHO
KDSEUT,1,01/10/13,02/10/13,09/10/13,36,0,0,32.8,0.285714286,1,1,0,0,Thursday,CHO
FZ6D9C,1,01/10/13,01/10/13,01/10/13,46,8.695652174,2.173913043,40,0,1,1,0,0,Tuesday,BWI
PSECZ6,1,01/10/13,15/10/13,15/10/13,35,25.71428571,5.714285714,40,0,1,0,0,0,Wednesday,DCX
VZW64F,1,01/10/13,01/10/13,01/10/13,32,37.5,12.5,59.24,0,1,1,0,0,Wednesday,RIC
QW8MEG,1,01/10/13,01/10/13,12/11/13,42,19.04761905,4.761904762,36.8,0.119047619,1,0,0,0,Wednesday,DCX
CLXA3R,1,01/10/13,01/10/13,25/12/13,37,51.35135135,29.72972973,52.47,0.047058824,1,1,0,0,Friday,RIC
BBKPJ7,1,01/10/13,01/10/13,01/10/13,33,3.03030303,0,40.02,0,1,0,0,0,Friday,RIC
G9BM79,1,01/10/13,01/10/13,01/10/13,44,0,0,40.02,0,1,0,0,0,Wednesday,RIC
EL9YML,1,01/10/13,01/10/13,21/10/13,27,7.407407407,3.703703704,38,0.1,1,0,0,0,Tuesday,DCX
6DZYKF,1,01/10/13,01/10/13,01/10/13,36,2.777777778,2.777777778,40.02,0,1,1,0,0,Wednesday,RIC
E9XTLE,1,01/10/13,01/10/13,01/10/13,40,2.5,0,40.02,0,1,0,0,0,Tuesday,RIC
YTEHBY,1,01/10/13,03/10/13,16/01/14,45,17.77777778,2.222222222,81.89,0.133333333,1,0,0,0,Friday,DCX
KGVWRG,1,01/10/13,01/10/13,01/10/13,36,8.333333333,0,40.02,0,1,0,0,0,Monday,RIC
DUZFZR,1,01/10/13,15/10/13,15/10/13,45,2.222222222,0,86.4,0,1,0,1,0,Thursday,RIC
SQPXSA,1,01/10/13,02/10/13,02/10/13,32,37.5,15.625,40.02,0,1,0,0,0,Thursday,RIC
CH6DRA,1,18/09/13,01/10/13,16/01/14,36,100,47.22222222,46.81,0.037383178,1,0,0,0,Monday,DCX
